game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
232,15,Denmark,Belarus,0,18,30,2.1947,4.1964,0.1681,0.2294,2,9,3,15,11,5,5,11,26,10
233,15,Poland,Norway,0,25,28,2.2448,3.2017,0.1447,0.1654,2,7,3,5,11,5,5,11,22,10
234,15,Lithuania,Slovenia,0,35,26,5.308,2.0733,0.2216,0.1319,5,0,9,0,4,9,9,4,8,18
235,15,Belgium,Hungary,0,38,25,4.7684,2.564,0.2375,0.2119,4,3,7,6,13,7,7,13,26,14
236,15,France,Canada,0,31,27,3.6269,3.5791,0.2369,0.2225,6,3,8,5,7,6,6,7,16,12
237,15,South Korea,Netherlands,0,17,33,1.6474,4.0868,0.1151,0.2326,3,4,5,5,6,2,2,6,12,4
238,15,Germany,Sweden,0,25,29,2.7877,3.4211,0.1621,0.2302,1,4,2,8,9,8,8,9,18,16
239,15,Kazakhstan,Latvia,0,27,31,3.153,4.0388,0.2455,0.2246,3,4,2,4,7,8,8,7,14,16
240,15,Switzerland,United States,1,24,39,2.9554,4.121,0.1765,0.1524,4,5,8,9,6,4,4,6,12,8
241,16,China,Slovakia,0,21,28,1.8337,2.9593,0.1427,0.2179,1,2,0,2,10,3,3,10,20,6
242,16,Finland,Norway,0,37,26,4.5703,2.626,0.2384,0.2312,3,4,4,6,4,4,4,4,8,8
243,16,Czech Republic,Great Britain,0,30,30,3.5533,4.2897,0.2297,0.2399,2,5,4,9,5,9,9,5,10,18
244,16,Ukraine,Romania,0,13,18,1.2633,1.6256,0.1334,0.2086,3,2,4,4,5,2,2,5,10,4
245,16,Hungary,Croatia,0,21,26,2.1699,3.6362,0.1448,0.1925,2,5,4,10,3,3,3,3,6,6
246,16,Russia,Switzerland,1,25,23,3.4525,1.8906,0.1849,0.1499,5,4,6,7,7,4,4,7,14,8
247,16,Spain,Belgium,0,31,24,3.5456,2.3171,0.2239,0.1534,3,0,5,0,4,6,6,4,8,12
248,16,Latvia,Poland,0,23,38,2.9225,3.3553,0.1835,0.199,3,4,4,5,11,5,5,11,22,10
249,16,Lithuania,Denmark,1,42,47,5.7567,3.9997,0.1808,0.1711,4,5,7,8,4,8,8,4,8,16
250,16,Belarus,France,0,19,26,2.2854,3.0389,0.1634,0.2328,4,1,7,2,8,7,7,8,16,14
251,16,Estonia,Japan,0,25,28,2.5671,2.7,0.2179,0.212,3,4,5,7,10,6,6,10,20,12
252,16,Italy,Sweden,0,28,22,3.4534,2.7692,0.1599,0.2322,3,2,5,4,4,6,6,4,8,12
253,16,Slovenia,South Korea,0,31,27,3.6508,3.4007,0.1568,0.162,2,6,3,11,7,7,7,7,14,14
254,16,Canada,Austria,1,34,23,4.6888,2.2779,0.2459,0.2175,4,5,6,9,7,8,8,7,14,16
255,16,Kazakhstan,Germany,0,19,29,2.0103,3.2214,0.1529,0.1551,1,3,1,5,10,3,3,10,20,6
256,17,Canada,China,0,28,31,2.8494,3.0023,0.129,0.1804,2,1,4,2,1,2,2,1,2,4
257,17,Slovakia,Russia,0,21,23,2.2654,2.5784,0.2236,0.1979,3,2,3,4,9,7,7,9,18,14
258,17,Norway,Czech Republic,0,22,19,3.6514,1.9118,0.2524,0.1532,3,2,5,3,4,9,9,4,8,18
259,17,Croatia,Belarus,1,33,34,5.0671,4.2744,0.2409,0.2351,4,3,6,6,7,8,8,7,14,16
260,17,Ukraine,Lithuania,0,25,33,2.0161,3.5812,0.137,0.1659,0,5,0,7,7,7,7,7,14,14
261,17,Hungary,Poland,0,28,22,3.2119,2.1944,0.2271,0.156,4,3,7,3,3,9,9,3,6,18
262,17,Finland,Slovenia,0,22,35,3.1922,3.5462,0.181,0.2244,1,0,1,0,10,4,4,10,22,8
263,17,Switzerland,Denmark,0,30,23,3.916,2.3331,0.1974,0.1502,2,4,4,7,9,7,7,9,18,14
264,17,Japan,Romania,0,18,31,2.0532,2.6864,0.2074,0.1517,2,3,3,5,8,8,8,8,16,16
265,17,Belgium,Germany,0,23,18,3.2306,1.6629,0.2435,0.1379,6,0,8,0,3,7,7,3,6,14
266,17,Sweden,Great Britain,0,32,33,3.4872,4.9456,0.2172,0.2522,3,7,4,10,11,6,6,11,25,12
267,17,Austria,Spain,0,16,25,1.5965,3.0303,0.1535,0.1532,1,4,0,5,5,5,5,5,10,10
268,17,United States,France,0,33,23,4.0142,2.7992,0.1684,0.2255,4,2,6,2,6,6,6,6,14,12
269,17,Latvia,Estonia,0,31,24,3.4379,2.2577,0.2304,0.2144,8,3,12,4,5,5,5,5,10,10
270,17,Italy,Kazakhstan,0,36,28,3.9456,3.6758,0.1412,0.2325,3,2,6,2,5,6,6,5,10,15
271,17,Netherlands,South Korea,0,29,32,3.924,3.4288,0.2301,0.2225,2,5,4,8,6,9,9,6,12,18
272,18,Germany,Slovakia,0,19,33,1.7336,4.8474,0.2075,0.2525,0,5,0,9,8,8,8,8,16,16
273,18,Belarus,China,0,34,28,3.5499,3.0915,0.16,0.2308,3,4,5,6,5,8,8,5,12,16
274,18,Norway,Switzerland,0,24,17,2.8594,1.9139,0.1564,0.182,3,2,5,3,4,4,4,4,8,8
275,18,Russia,Sweden,0,36,23,5.9914,1.6515,0.2869,0.1248,7,3,12,4,4,14,14,4,8,28
276,18,Croatia,Hungary,0,28,40,4.5197,4.4692,0.2798,0.23,8,1,12,0,6,7,7,6,12,14
277,18,Finland,Estonia,0,35,25,4.0613,2.8421,0.2205,0.212,3,1,5,2,10,7,7,10,20,18
278,18,Ukraine,Great Britain,1,27,35,2.7768,4.0706,0.1491,0.182,3,2,6,1,5,7,7,5,10,14
279,18,Romania,Denmark,1,26,23,2.6508,3.0911,0.2006,0.2234,4,3,8,5,8,7,7,8,16,14
280,18,Belgium,Japan,0,34,25,3.58,2.2978,0.1608,0.1472,2,1,4,2,3,3,3,3,6,6
281,18,Italy,Poland,0,36,28,4.7115,2.973,0.2342,0.1693,4,2,6,3,7,11,11,7,14,22
282,18,Lithuania,Latvia,0,25,20,2.8511,2.3055,0.1898,0.2083,0,1,0,1,5,7,7,5,10,14
283,18,United States,Canada,0,38,24,3.8137,2.8053,0.1545,0.1599,6,1,10,2,6,6,6,6,12,12
284,18,South Korea,Austria,0,35,33,3.8478,3.7811,0.1641,0.2258,2,4,3,6,11,5,5,11,25,10
285,18,France,Netherlands,0,22,27,2.6767,3.5053,0.1944,0.2754,3,5,4,10,6,2,2,6,12,4
286,18,Slovenia,Czech Republic,0,24,30,3.5621,4.2683,0.1849,0.231,5,4,10,6,6,8,8,6,16,16
287,18,Spain,Kazakhstan,0,26,26,2.85,2.8897,0.1561,0.2271,3,2,3,3,9,8,8,9,18,16
288,19,Switzerland,Slovakia,0,24,39,2.2856,4.4083,0.1526,0.2175,0,4,0,6,7,3,3,7,14,6
289,19,Netherlands,China,1,29,38,2.9968,4.6114,0.1462,0.2322,2,3,2,5,10,6,6,10,20,12
290,19,Norway,Kazakhstan,0,22,41,2.2079,4.6879,0.122,0.2161,1,6,1,12,9,0,0,9,18,0
291,19,Belarus,Czech Republic,1,17,33,2.4236,3.8012,0.1793,0.2268,4,5,6,10,5,4,4,5,10,8
292,19,Ukraine,Japan,0,19,25,2.0675,2.2033,0.2431,0.1462,3,0,3,0,2,4,4,2,4,8
293,19,Hungary,Germany,0,28,18,3.2989,1.7958,0.1953,0.1532,1,2,2,3,7,4,4,7,14,8
294,19,Spain,Russia,1,35,29,3.2972,3.7196,0.2224,0.1672,4,3,6,4,4,8,8,4,8,16
295,19,France,Romania,0,22,21,3.0742,2.1785,0.2287,0.1548,0,1,0,2,8,7,7,8,16,14
296,19,Great Britain,Italy,0,25,33,3.3939,3.865,0.1842,0.2239,1,6,2,9,7,4,4,7,14,8
297,19,Estonia,Denmark,0,19,30,2.3345,3.1765,0.2388,0.2037,3,7,4,11,9,7,7,9,18,14
298,19,Canada,Finland,0,29,25,3.0417,2.678,0.1497,0.1536,0,1,0,1,4,7,7,4,8,14
299,19,Sweden,Belgium,0,24,31,2.1356,3.8602,0.1368,0.2304,2,6,4,11,9,2,2,9,18,4
300,19,Poland,Slovenia,0,20,38,2.2506,4.9579,0.1493,0.2359,2,5,3,9,8,3,3,8,16,6
301,19,Austria,United States,0,28,28,3.3501,3.8275,0.1547,0.248,5,2,7,4,8,6,6,8,16,12
302,19,South Korea,Croatia,0,23,25,2.3998,2.9651,0.1737,0.1772,6,5,8,10,4,3,3,4,8,6
303,19,Latvia,Lithuania,0,25,26,2.6581,3.1083,0.1439,0.2256,3,2,4,3,8,4,4,8,16,8
304,20,France,Slovakia,0,30,25,3.2093,3.3523,0.208,0.1752,5,6,6,11,9,8,8,9,18,16
305,20,China,Czech Republic,0,23,32,3.3255,3.1168,0.1772,0.1667,3,2,5,4,5,3,3,5,10,6
306,20,Canada,Ukraine,0,26,20,3.3053,1.8762,0.1859,0.1354,1,3,0,2,5,6,6,5,12,12
307,20,Denmark,Switzerland,0,18,25,2.017,2.8836,0.2396,0.1732,1,4,2,4,4,7,7,4,8,14
308,20,Kazakhstan,Finland,0,25,27,2.4475,3.2278,0.2076,0.1682,2,1,4,1,6,6,6,6,12,12
309,20,Great Britain,Norway,0,27,27,3.1079,3.3433,0.2241,0.1506,1,6,0,10,6,6,6,6,12,12
310,20,Russia,Latvia,1,18,31,2.3121,3.1465,0.2151,0.2377,3,4,5,7,9,7,7,9,18,14
311,20,Lithuania,Belarus,0,37,18,5.4062,1.5224,0.2384,0.1481,8,3,14,3,7,7,7,7,14,14
312,20,Estonia,Romania,1,27,25,2.9225,1.9681,0.1436,0.1989,2,3,1,6,8,7,7,8,16,14
313,20,Hungary,Spain,1,28,24,2.7618,2.8417,0.2186,0.1557,4,3,7,6,8,5,5,8,16,10
314,20,Netherlands,Belgium,1,30,25,3.8536,2.7733,0.2227,0.1611,3,2,6,4,4,6,6,4,8,12
315,20,Italy,Sweden,0,33,20,3.9683,2.1642,0.1701,0.229,6,1,10,2,6,4,4,6,12,8
316,20,South Korea,Germany,0,32,38,3.5253,5.1634,0.1496,0.1838,4,3,5,5,7,4,4,7,14,8
317,20,Japan,Poland,0,21,29,2.1486,2.6863,0.1552,0.2418,5,3,7,6,10,7,7,10,20,14
318,20,United States,Slovenia,0,21,25,2.8015,3.2053,0.1985,0.2336,2,3,2,4,8,3,3,8,18,6
319,20,Austria,Croatia,0,23,33,2.4212,4.9457,0.1424,0.2692,1,8,2,13,7,7,7,7,14,16
320,21,France,Slovakia,1,36,37,4.2857,5.2714,0.2173,0.2522,3,4,6,4,6,8,8,6,12,16
321,21,Czech Republic,Denmark,0,36,27,4.0578,3.5905,0.1668,0.2665,7,3,12,6,11,6,6,11,22,12
322,21,Norway,Lithuania,0,20,20,2.2836,2.1184,0.1612,0.1495,1,2,2,3,4,5,5,4,8,10
323,21,Finland,Austria,0,32,18,4.7305,1.5293,0.2606,0.2225,10,2,14,3,7,8,8,7,14,16
324,21,China,Belarus,0,22,20,2.6015,2.0156,0.1858,0.2093,2,3,3,4,5,4,4,5,10,8
325,21,Croatia,Ukraine,0,30,32,3.8395,3.4498,0.2509,0.2304,7,3,12,3,6,3,3,6,12,6
326,21,Italy,Great Britain,0,30,28,3.5458,3.7454,0.1686,0.2288,3,4,5,5,6,7,7,6,12,14
327,21,Hungary,United States,0,19,29,2.1477,3.3904,0.1694,0.1549,1,2,2,4,8,4,4,8,16,8
328,21,Canada,Germany,0,20,22,2.7376,1.8731,0.2058,0.1387,1,3,1,3,3,5,5,3,6,10
329,21,Romania,Netherlands,0,24,17,2.6029,2.1268,0.1557,0.1621,3,1,5,2,5,4,4,5,10,8
330,21,Estonia,Poland,0,24,31,2.3597,4.3513,0.1596,0.2261,5,6,9,11,9,3,3,9,18,6
331,21,Kazakhstan,Japan,0,19,24,1.8855,2.0067,0.2561,0.1304,3,2,6,4,3,7,7,3,6,14
332,21,Russia,Belgium,0,30,17,3.9408,1.3134,0.2391,0.1526,5,1,6,1,4,5,5,4,8,10
333,21,Latvia,Slovenia,0,27,24,3.9246,2.8098,0.1862,0.1843,3,1,4,1,4,4,4,4,8,10
334,21,Sweden,South Korea,0,29,30,2.9923,3.7879,0.1763,0.2149,2,3,4,6,15,6,6,15,30,12
335,21,Spain,Switzerland,1,37,20,4.4245,2.3934,0.228,0.2207,5,4,9,7,7,7,7,7,14,14
336,22,France,China,0,32,24,4.3745,2.5485,0.2547,0.1477,3,5,6,7,2,9,9,2,4,18
337,22,Denmark,Norway,1,26,31,2.3422,4.4302,0.1427,0.2422,2,3,4,6,10,1,1,10,20,2
338,22,Czech Republic,Germany,0,33,18,4.0466,2.646,0.2419,0.217,5,4,6,6,5,4,4,5,10,8
339,22,Slovakia,Sweden,0,31,9,4.0981,0.4864,0.2523,0.0669,3,0,5,0,3,8,8,3,6,16
340,22,South Korea,Belarus,0,29,27,3.3167,2.5651,0.1845,0.2115,3,4,4,5,5,5,5,5,10,10
341,22,Belgium,Lithuania,0,28,23,2.2279,2.4105,0.2225,0.1418,5,2,6,4,3,4,4,3,6,8
342,22,Finland,Croatia,0,24,31,3.3417,4.0744,0.2526,0.2083,3,2,5,4,9,8,8,9,18,16
343,22,Slovenia,Ukraine,0,29,28,3.1453,3.7149,0.1478,0.2151,5,7,10,13,6,3,3,6,12,6
344,22,Italy,Switzerland,0,27,19,3.4186,2.3545,0.2446,0.2173,1,3,2,2,8,9,9,8,16,18
345,22,Great Britain,Canada,0,36,19,3.8971,2.272,0.2453,0.2199,2,3,3,6,7,3,3,7,14,6
346,22,Romania,Russia,0,15,13,1.5085,1.5514,0.1837,0.1513,0,1,0,1,2,8,8,2,4,16
347,22,Japan,Netherlands,0,22,38,2.3984,5.5121,0.1553,0.2611,5,6,8,11,10,5,5,10,20,10
348,22,Spain,Poland,1,27,24,3.074,2.2785,0.1683,0.2104,2,1,4,2,9,7,7,9,18,14
349,22,United States,Estonia,0,33,31,3.3784,3.6635,0.1676,0.1699,1,3,2,5,10,4,4,10,20,11
350,22,Austria,Hungary,0,26,25,3.158,2.7504,0.2192,0.1628,7,1,9,1,8,8,8,8,16,16
351,22,Kazakhstan,Latvia,0,33,25,3.7504,2.6527,0.1799,0.1482,1,3,2,3,4,7,7,4,8,14
352,23,Romania,France,0,20,14,2.1602,1.2812,0.1778,0.1293,0,2,0,4,2,3,3,2,4,6
353,23,Norway,Finland,0,35,20,3.9902,2.1187,0.172,0.1461,8,1,10,2,5,7,7,5,10,14
354,23,China,Austria,0,26,42,3.3797,4.0805,0.2358,0.2099,6,5,9,9,7,4,4,7,14,8
355,23,Denmark,Slovenia,0,23,28,3.5026,3.6302,0.1887,0.2364,6,2,11,3,8,7,7,8,16,14
356,23,Czech Republic,Switzerland,0,27,31,3.0286,4.3974,0.1363,0.2139,5,3,10,4,6,6,6,6,12,12
357,23,Slovakia,United States,0,20,31,2.3481,3.2545,0.1661,0.2178,4,2,4,4,11,3,3,11,22,6
358,23,South Korea,Ukraine,1,31,28,3.0499,2.423,0.1532,0.1265,3,4,6,7,3,6,6,3,6,12
359,23,Belarus,Estonia,0,27,25,2.8175,2.9193,0.2008,0.2436,2,7,4,11,8,6,6,8,16,12
360,23,Great Britain,Germany,0,34,15,4.7909,1.3407,0.2378,0.1476,5,2,8,3,4,6,6,4,8,12
361,23,Lithuania,Japan,0,34,18,5.0996,1.602,0.2592,0.1467,3,1,4,2,4,9,9,4,8,18
362,23,Belgium,Kazakhstan,1,37,28,3.8185,2.6066,0.2413,0.1267,4,3,7,4,4,9,9,4,8,18
363,23,Canada,Poland,0,38,21,5.1955,2.1653,0.2313,0.1418,6,1,11,2,3,7,7,3,6,16
364,23,Croatia,Netherlands,0,30,23,4.3264,2.8249,0.2098,0.2178,7,2,11,3,7,6,6,7,14,12
365,23,Sweden,Hungary,0,28,23,3.9274,2.8688,0.2358,0.1597,5,1,8,2,7,11,11,7,14,22
366,23,Latvia,Spain,1,39,25,4.9552,2.866,0.1697,0.1986,2,3,4,6,9,7,7,9,18,14
367,23,Italy,Russia,0,27,19,2.2916,2.7676,0.1475,0.205,5,2,9,4,4,5,5,4,8,10
368,24,France,Russia,0,20,19,1.743,2.905,0.1432,0.263,4,3,7,6,7,9,9,7,14,18
369,24,China,Switzerland,0,19,25,1.8793,2.7343,0.1611,0.1583,1,2,2,4,11,3,3,11,22,6
370,24,Belarus,Czech Republic,0,23,27,3.7498,3.0351,0.2509,0.1745,2,1,4,1,3,9,9,3,6,18
371,24,Denmark,Canada,0,26,43,3.2036,5.1182,0.2053,0.1512,4,6,7,9,7,10,10,7,14,20
372,24,Finland,United States,1,34,27,4.4748,3.1409,0.191,0.2218,4,3,8,5,10,5,5,10,20,10
373,24,Slovakia,Norway,0,21,19,2.3713,1.9053,0.1488,0.1381,6,1,11,1,7,5,5,7,16,10
374,24,Hungary,Slovenia,1,20,48,2.4503,6.8108,0.1606,0.2274,3,4,5,4,8,2,2,8,16,4
375,24,Estonia,Sweden,0,27,34,3.3322,3.3224,0.1997,0.1959,3,4,5,5,7,4,4,7,14,8
376,24,Romania,Great Britain,0,32,34,3.5634,3.9384,0.2024,0.2062,3,4,5,3,7,12,12,7,17,24
377,24,Kazakhstan,Lithuania,0,28,35,2.7113,4.3096,0.2084,0.2299,1,4,2,7,11,7,7,11,22,14
378,24,Germany,Croatia,1,24,25,2.7612,3.4502,0.1739,0.2745,3,2,5,4,8,6,6,8,16,12
379,24,Austria,Netherlands,0,30,24,4.1096,2.9008,0.241,0.1632,5,2,8,3,4,10,10,4,8,20
380,24,Belgium,Ukraine,0,28,23,3.0513,2.9185,0.2328,0.2045,4,3,8,4,10,7,7,10,20,14
381,24,Poland,Spain,0,26,30,2.7927,3.6998,0.2188,0.2379,0,2,0,3,8,7,7,8,16,14
382,24,Japan,Italy,0,23,27,2.5313,2.957,0.1536,0.1755,4,3,5,6,10,1,1,10,20,5
383,24,South Korea,Latvia,0,37,41,3.3996,4.9862,0.142,0.185,4,2,5,3,3,7,7,3,6,14
384,25,China,Netherlands,0,33,25,3.9112,3.1179,0.2336,0.2204,3,0,5,0,7,4,4,7,14,8
385,25,Great Britain,Denmark,0,33,22,4.4195,2.0024,0.2354,0.1429,3,0,6,0,7,9,9,7,14,18
386,25,Slovenia,Slovakia,0,29,17,2.9312,2.245,0.1439,0.1878,3,6,4,6,5,5,5,5,10,10
387,25,Russia,Czech Republic,0,28,26,5.0524,1.9722,0.2957,0.1556,6,4,9,7,5,12,12,5,10,26
388,25,Spain,Norway,0,21,29,2.1897,4.0963,0.2282,0.2314,4,3,5,4,8,5,5,8,16,10
389,25,Poland,France,0,36,40,4.0244,4.8547,0.1576,0.2405,5,2,7,2,11,4,4,11,22,8
390,25,Switzerland,Austria,0,24,22,3.5505,1.9576,0.2632,0.1523,5,0,6,0,6,9,9,6,12,20
391,25,Sweden,United States,1,19,29,2.078,3.2149,0.1624,0.1512,2,3,3,6,7,7,7,7,14,14
392,25,Hungary,Belarus,0,24,17,2.4947,2.1647,0.137,0.2213,3,0,6,0,7,2,2,7,14,4
393,25,Ukraine,Canada,0,23,27,1.9397,3.0877,0.1301,0.1423,0,3,0,4,4,3,3,4,8,6
394,25,Lithuania,Italy,1,28,36,3.7421,3.461,0.1813,0.1416,4,3,6,6,7,3,3,7,14,6
395,25,Estonia,Finland,1,26,29,2.7771,3.2693,0.2054,0.2154,3,4,6,6,11,7,7,11,24,14
396,25,Kazakhstan,Romania,1,28,40,3.3388,3.0967,0.2158,0.1132,2,1,2,0,9,13,13,9,18,28
397,25,Belgium,South Korea,1,29,24,2.8431,1.885,0.1643,0.0898,3,2,5,4,2,6,6,2,4,12
398,25,Japan,Germany,1,22,25,2.3821,2.9894,0.1461,0.2299,1,2,2,2,12,7,7,12,24,14
399,25,Latvia,Croatia,0,24,16,3.0181,1.8434,0.1664,0.15,0,4,0,7,2,1,1,2,4,2
400,26,Switzerland,China,0,28,20,3.5703,1.9508,0.2424,0.2142,6,0,7,0,9,8,8,9,18,16
401,26,Great Britain,France,0,22,31,2.6992,3.8821,0.176,0.2401,2,9,3,15,9,1,1,9,18,2
402,26,Slovakia,Ukraine,0,25,26,3.0016,2.0418,0.202,0.1186,2,3,4,3,8,4,4,8,16,8
403,26,Denmark,United States,1,20,26,2.3069,2.861,0.2525,0.212,3,2,6,3,7,8,8,7,14,18
404,26,Slovenia,Romania,0,30,22,3.2536,2.6326,0.1459,0.1652,4,1,5,2,6,5,5,6,12,10
405,26,Hungary,Czech Republic,0,24,30,2.9531,3.4016,0.1678,0.1542,8,3,14,4,6,1,1,6,12,2
406,26,Belarus,Norway,0,26,28,2.5667,3.1125,0.1479,0.1551,0,6,0,7,3,3,3,3,6,6
407,26,Austria,Russia,0,33,26,2.7613,3.7379,0.1432,0.2369,0,6,0,10,4,7,7,4,8,14
408,26,Finland,Netherlands,1,31,35,4.0858,3.7834,0.1771,0.1621,3,4,4,7,8,5,5,8,16,10
409,26,Kazakhstan,Sweden,0,20,29,2.4524,3.0397,0.2263,0.2091,3,2,6,3,9,8,8,9,18,16
410,26,Belgium,Poland,1,44,33,5.2034,3.589,0.2365,0.2095,4,5,5,9,7,9,9,7,14,18
411,26,Estonia,South Korea,1,44,34,5.2117,2.501,0.2278,0.1267,3,4,5,7,7,15,15,7,14,30
412,26,Germany,Italy,0,12,18,1.5568,2.1899,0.1787,0.1562,1,5,1,9,10,6,6,10,20,12
413,26,Canada,Latvia,0,13,25,1.743,3.2232,0.2063,0.2405,2,1,2,1,3,5,5,3,6,10
414,26,Japan,Lithuania,0,28,26,2.7963,3.028,0.2106,0.1959,3,2,4,3,7,8,8,7,14,16
415,26,Croatia,Spain,0,23,22,3.3716,2.58,0.1949,0.1988,3,1,3,2,3,5,5,3,6,12
416,27,China,Kazakhstan,0,22,33,2.61,2.8969,0.1497,0.146,1,2,2,4,5,5,5,5,10,10
417,27,Czech Republic,Great Britain,1,36,26,4.0393,3.7469,0.1512,0.2542,3,4,5,7,5,5,5,5,10,10
418,27,Norway,Switzerland,0,25,21,3.0448,1.9712,0.1645,0.1185,0,2,0,4,4,3,3,4,8,6
419,27,Lithuania,Slovakia,0,25,21,2.4573,2.1717,0.2117,0.178,2,1,3,1,6,5,5,6,12,10
420,27,Denmark,Italy,1,23,34,2.8311,3.8852,0.2609,0.2256,3,4,5,8,7,6,6,7,14,12
421,27,Germany,France,0,15,18,1.9879,1.9183,0.1684,0.1349,0,3,0,5,0,4,4,0,0,8
422,27,Romania,Slovenia,0,26,15,2.8898,1.8287,0.1666,0.227,7,2,12,4,11,5,5,11,22,10
423,27,Austria,Belgium,0,22,36,2.0992,4.0266,0.1434,0.2294,1,4,2,7,8,5,5,8,16,10
424,27,Finland,Latvia,0,21,35,2.628,4.6233,0.2152,0.2383,2,7,4,11,10,7,7,10,20,14
425,27,Sweden,Japan,0,39,32,4.7384,3.0782,0.2418,0.1434,6,3,8,6,5,8,8,5,10,16
426,27,Estonia,Ukraine,0,31,43,2.6969,5.4811,0.1114,0.2202,5,4,6,5,13,2,2,13,26,4
427,27,Hungary,Netherlands,1,18,29,2.1298,3.7924,0.1799,0.2511,1,2,0,4,8,2,2,8,16,4
428,27,Belarus,Croatia,0,25,29,2.8424,3.7828,0.1668,0.1805,3,7,6,11,7,6,6,7,16,12
429,27,United States,Russia,1,29,17,2.3345,2.2022,0.1341,0.1916,4,5,8,10,7,7,7,7,14,14
430,27,South Korea,Poland,0,22,33,2.0904,3.0418,0.1536,0.1267,2,3,2,6,6,1,1,6,14,2
431,27,Canada,Spain,0,23,23,3.0246,2.4574,0.2238,0.1843,5,1,9,2,4,3,3,4,8,6
432,28,China,South Korea,0,28,34,2.9043,2.7024,0.1844,0.1221,2,4,3,8,6,6,6,6,12,12
433,28,Switzerland,Czech Republic,0,13,32,1.7648,4.153,0.1901,0.2387,1,2,2,4,13,4,4,13,26,8
434,28,Norway,Denmark,0,29,16,3.923,1.1395,0.2403,0.1111,1,0,1,0,1,6,6,1,2,12
435,28,Slovakia,Latvia,0,21,26,2.111,2.5671,0.1516,0.147,1,2,1,4,7,3,3,7,14,6
436,28,Slovenia,Great Britain,0,30,34,3.3658,4.7853,0.1661,0.2467,5,6,9,9,10,10,10,10,20,20
437,28,United States,France,1,29,28,3.2692,3.1512,0.1737,0.1937,4,3,5,4,3,3,3,3,6,6
438,28,Hungary,Belgium,0,36,21,3.3088,2.4684,0.1396,0.17,4,2,8,3,7,3,3,7,14,6
439,28,Poland,Finland,0,25,21,2.5661,2.7943,0.2256,0.1689,7,5,11,8,5,13,13,5,10,26
440,28,Kazakhstan,Ukraine,0,34,20,4.0551,2.1864,0.219,0.1483,2,3,3,4,6,8,8,6,12,16
441,28,Austria,Germany,1,29,19,3.6091,2.3865,0.2269,0.2336,4,3,4,3,5,7,7,5,10,14
442,28,Russia,Romania,0,27,15,4.0669,1.0217,0.2371,0.1329,3,0,5,0,8,11,11,8,16,22
443,28,Belarus,Japan,0,31,26,3.7014,2.5719,0.2392,0.1352,5,2,8,2,4,9,9,4,8,18
444,28,Italy,Estonia,0,29,23,2.9577,2.5984,0.2172,0.1649,4,1,7,1,5,7,7,5,12,14
445,28,Lithuania,Netherlands,1,34,24,4.4222,2.3838,0.2333,0.2282,4,5,7,8,7,6,6,7,14,14
446,28,Sweden,Canada,0,21,26,2.0619,3.5121,0.1727,0.2279,2,4,4,6,8,4,4,8,16,8
447,28,Spain,Croatia,1,22,35,2.4152,5.2079,0.137,0.262,5,6,6,12,10,1,1,10,20,2
448,29,China,Latvia,0,26,26,3.3578,2.7405,0.2163,0.1762,4,2,7,1,13,14,14,13,28,30
449,29,Norway,Sweden,0,32,22,4.8562,1.8045,0.2477,0.1343,5,3,7,4,6,10,10,6,12,20
450,29,Czech Republic,Slovakia,0,27,18,2.7047,2.6184,0.1436,0.2302,3,2,6,3,5,9,9,5,10,18
451,29,Hungary,Switzerland,1,32,26,2.9467,3.7475,0.2043,0.2377,4,3,5,4,10,5,5,10,20,10
452,29,Austria,Denmark,0,20,19,2.29,2.4225,0.1665,0.1786,4,2,7,1,6,7,7,6,12,14
453,29,Poland,Great Britain,1,23,42,2.2982,5.1875,0.1869,0.2183,3,4,5,5,13,12,12,13,26,24
454,29,United States,Romania,0,29,20,3.863,2.0001,0.2381,0.1562,5,3,7,4,8,7,7,8,16,14
455,29,Slovenia,Netherlands,0,29,18,3.963,2.7133,0.1992,0.1869,1,2,2,3,4,7,7,4,8,14
456,29,Canada,France,1,34,31,4.5636,2.8404,0.158,0.1213,3,2,4,4,2,5,5,2,4,10
457,29,Russia,Finland,0,25,27,3.0565,3.1779,0.154,0.2007,4,3,7,4,8,5,5,8,16,10
458,29,Ukraine,Japan,0,32,20,2.8375,2.0406,0.1443,0.1457,4,2,7,3,5,4,4,5,10,8
459,29,Kazakhstan,Belgium,0,20,23,1.7649,2.6445,0.1339,0.249,1,4,2,6,9,2,2,9,18,4
460,29,Belarus,Italy,0,25,23,3.5507,2.7783,0.2599,0.2065,5,1,6,1,8,10,10,8,16,20
461,29,Estonia,Spain,1,33,31,3.271,3.3345,0.1524,0.1627,4,3,6,5,9,5,5,9,18,10
462,29,South Korea,Lithuania,0,30,38,2.7625,4.3049,0.1429,0.2265,1,7,2,11,5,6,6,5,10,12
463,29,Croatia,Germany,0,31,27,4.1402,2.7627,0.1847,0.1601,8,3,13,5,4,6,6,4,8,12
464,30,Japan,China,0,34,23,2.9373,2.1205,0.131,0.1545,2,5,3,8,5,6,6,5,10,15
465,30,Norway,Austria,0,20,26,2.5354,2.1332,0.1751,0.1329,5,3,6,2,2,5,5,2,4,10
