game_id,week,home_team,away_team,period,time_seconds,event_type,description,home_score,away_score,tag
10,1,Torresport,Port Haroldberg,3,2685.92,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2705.32,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2725.72,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2730.49,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2731.52,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2736.15,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2761.39,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2783.28,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2790.61,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2796.10,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2803.87,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2835.08,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2837.76,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2838.45,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2840.55,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2887.61,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2890.11,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2890.31,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2894.61,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,2927.44,penalty,Home team penalty,2,1,home_penalty
10,1,Torresport,Port Haroldberg,3,2927.44,pp_start,Away power play starts (home shorthanded),2,1,away_pp
10,1,Torresport,Port Haroldberg,3,2927.44,line_change,Both teams change forwards and defense,2,1,
10,1,Torresport,Port Haroldberg,3,2977.65,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,2980.80,penalty,Home team penalty,2,1,home_penalty
10,1,Torresport,Port Haroldberg,3,2980.80,pp_start,Away power play starts (home shorthanded),2,1,away_pp
10,1,Torresport,Port Haroldberg,3,2980.80,line_change,Both teams change forwards and defense,2,1,
10,1,Torresport,Port Haroldberg,3,3045.44,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3047.44,pp_end,Home back to full strength,2,1,home_full
10,1,Torresport,Port Haroldberg,3,3047.44,line_change,Both teams change forwards and defense,2,1,
10,1,Torresport,Port Haroldberg,3,3095.11,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3095.72,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3098.80,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3101.64,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3130.14,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3143.21,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3147.19,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3160.48,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3162.69,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3194.74,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3196.46,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3203.17,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3217.87,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3244.15,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3248.77,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3253.65,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3271.73,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3287.64,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3289.69,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3293.13,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3329.63,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3329.72,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3337.38,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3339.74,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3372.26,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3385.01,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3386.60,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3395.52,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3415.21,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3435.59,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3443.69,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3454.13,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3473.32,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3482.27,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3482.27,goalie_pulled,Away pulls the goalie for an extra attacker,2,1,away_pulled
10,1,Torresport,Port Haroldberg,3,3503.21,line_change,Home defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3506.53,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3518.11,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3528.13,line_change,Away defensive pair change,2,1,
10,1,Torresport,Port Haroldberg,3,3572.87,line_change,Away forward line change,2,1,
10,1,Torresport,Port Haroldberg,3,3586.46,line_change,Home forward line change,2,1,
10,1,Torresport,Port Haroldberg,4,3600.00,period_end,End of Period 3,2,1,
11,1,Montgomeryburgh,Amberfurt,1,0.00,period_start,Start of Period 1,0,0,
11,1,Montgomeryburgh,Amberfurt,1,36.08,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,57.42,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,57.52,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,59.48,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,82.73,penalty,Home team penalty,0,0,home_penalty
11,1,Montgomeryburgh,Amberfurt,1,82.73,pp_start,Away power play starts (home shorthanded),0,0,away_pp
11,1,Montgomeryburgh,Amberfurt,1,82.73,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,1,136.84,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,142.37,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,190.87,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,195.94,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,198.83,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,199.49,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,202.73,pp_end,Home back to full strength,0,0,home_full
11,1,Montgomeryburgh,Amberfurt,1,202.73,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,1,245.97,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,259.13,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,259.15,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,260.69,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,278.07,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,307.26,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,309.39,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,311.06,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,325.09,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,353.91,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,360.75,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,364.14,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,373.99,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,401.23,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,413.52,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,418.20,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,428.49,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,454.48,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,458.16,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,459.80,penalty,Home team penalty,0,0,home_penalty
11,1,Montgomeryburgh,Amberfurt,1,459.80,pp_start,Away power play starts (home shorthanded),0,0,away_pp
11,1,Montgomeryburgh,Amberfurt,1,459.80,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,1,495.42,penalty,Away team penalty,0,0,away_penalty
11,1,Montgomeryburgh,Amberfurt,1,495.42,pp_start,Home power play starts (away shorthanded),0,0,home_pp
11,1,Montgomeryburgh,Amberfurt,1,495.42,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,1,545.96,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,557.00,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,579.80,pp_end,Home back to full strength,0,0,home_full
11,1,Montgomeryburgh,Amberfurt,1,579.80,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,1,615.42,pp_end,Away back to full strength,0,0,away_full
11,1,Montgomeryburgh,Amberfurt,1,615.42,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,1,654.51,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,659.43,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,659.73,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,670.10,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,703.08,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,710.74,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,718.97,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,724.79,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,748.31,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,759.96,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,762.88,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,773.99,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,802.59,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,814.13,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,818.22,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,827.32,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,851.85,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,861.52,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,865.44,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,867.19,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,901.51,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,907.11,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,918.97,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,923.29,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,941.22,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,956.79,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,964.68,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,980.26,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,981.19,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,987.04,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1011.81,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1014.83,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1023.69,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1042.78,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1063.65,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1070.23,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1078.74,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1101.35,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1104.42,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1107.88,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1116.87,penalty,Away team penalty,0,0,away_penalty
11,1,Montgomeryburgh,Amberfurt,1,1116.87,pp_start,Home power play starts (away shorthanded),0,0,home_pp
11,1,Montgomeryburgh,Amberfurt,1,1116.87,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1167.96,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1170.82,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,1,1186.56,penalty,Home team penalty,0,0,home_penalty
11,1,Montgomeryburgh,Amberfurt,1,1186.56,pp_start,Away power play starts (home shorthanded),0,0,away_pp
11,1,Montgomeryburgh,Amberfurt,1,1186.56,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1200.00,period_end,End of Period 1,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1200.00,period_start,Start of Period 2,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1236.87,pp_end,Away back to full strength,0,0,away_full
11,1,Montgomeryburgh,Amberfurt,2,1236.87,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1288.38,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1296.90,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1306.56,pp_end,Home back to full strength,0,0,home_full
11,1,Montgomeryburgh,Amberfurt,2,1306.56,line_change,Both teams change forwards and defense,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1350.70,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1360.30,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1360.95,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1361.70,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1394.90,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1402.17,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1404.56,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1414.42,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1431.37,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1447.09,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1456.01,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1460.00,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1481.70,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1503.54,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1510.29,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1513.26,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1524.75,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1556.97,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1565.78,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1566.59,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1575.66,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1609.36,line_change,Away defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1616.52,line_change,Home defensive pair change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1617.48,line_change,Home forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1623.67,line_change,Away forward line change,0,0,
11,1,Montgomeryburgh,Amberfurt,2,1642.26,goal,Away team scores! 0-1,0,1,even
11,1,Montgomeryburgh,Amberfurt,2,1642.26,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1687.69,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1690.81,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1691.63,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1700.75,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1721.49,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1731.21,penalty,Away team penalty,0,1,away_penalty
11,1,Montgomeryburgh,Amberfurt,2,1731.21,pp_start,Home power play starts (away shorthanded),0,1,home_pp
11,1,Montgomeryburgh,Amberfurt,2,1731.21,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1744.59,penalty,Away team penalty,0,1,away_penalty
11,1,Montgomeryburgh,Amberfurt,2,1744.59,pp_start,Home power play starts (away shorthanded),0,1,home_pp
11,1,Montgomeryburgh,Amberfurt,2,1744.59,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1744.73,penalty,Away team penalty,0,1,away_penalty
11,1,Montgomeryburgh,Amberfurt,2,1744.73,pp_start,Home power play starts (away shorthanded),0,1,home_pp
11,1,Montgomeryburgh,Amberfurt,2,1744.73,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1781.21,penalty,Home team penalty,0,1,home_penalty
11,1,Montgomeryburgh,Amberfurt,2,1781.21,pp_start,Away power play starts (home shorthanded),0,1,away_pp
11,1,Montgomeryburgh,Amberfurt,2,1781.21,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1839.55,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1842.08,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1851.21,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1864.73,pp_end,Away back to full strength,0,1,away_full
11,1,Montgomeryburgh,Amberfurt,2,1864.73,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1901.21,pp_end,Home back to full strength,0,1,home_full
11,1,Montgomeryburgh,Amberfurt,2,1901.21,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1940.03,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1947.56,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1952.55,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1957.31,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1986.20,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,1991.68,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2004.14,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2013.12,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2037.34,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2042.23,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2059.24,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2071.77,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2082.55,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2087.64,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2104.20,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2118.51,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2123.46,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2126.05,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2154.65,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2159.08,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2172.71,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2185.33,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2194.69,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2195.55,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2221.30,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2228.36,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2230.44,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2237.02,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2268.14,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2272.02,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2281.17,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2289.78,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2314.90,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2329.90,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2330.39,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2342.93,penalty,Home team penalty,0,1,home_penalty
11,1,Montgomeryburgh,Amberfurt,2,2342.93,pp_start,Away power play starts (home shorthanded),0,1,away_pp
11,1,Montgomeryburgh,Amberfurt,2,2342.93,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,2,2378.04,penalty,Away team penalty,0,1,away_penalty
11,1,Montgomeryburgh,Amberfurt,2,2378.04,pp_start,Home power play starts (away shorthanded),0,1,home_pp
11,1,Montgomeryburgh,Amberfurt,2,2378.04,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2400.00,period_end,End of Period 2,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2400.00,period_start,Start of Period 3,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2429.58,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2441.32,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2462.93,pp_end,Home back to full strength,0,1,home_full
11,1,Montgomeryburgh,Amberfurt,3,2462.93,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2498.04,pp_end,Away back to full strength,0,1,away_full
11,1,Montgomeryburgh,Amberfurt,3,2498.04,line_change,Both teams change forwards and defense,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2535.68,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2545.04,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2547.73,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2554.53,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2591.38,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2593.96,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2597.91,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2603.10,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2629.13,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2643.00,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2650.61,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2651.48,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2680.72,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2688.21,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2697.15,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2705.71,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2710.91,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2729.55,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2741.18,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2746.48,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2756.88,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2782.86,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2787.87,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2793.80,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2812.94,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2824.76,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2829.13,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2841.59,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2855.30,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2871.92,line_change,Home forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2872.39,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2885.79,line_change,Home defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2896.62,line_change,Away forward line change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2925.89,line_change,Away defensive pair change,0,1,
11,1,Montgomeryburgh,Amberfurt,3,2928.80,line_change,Home defensive pair change,0,1,
