game_id,week,home_team,away_team,home_score,away_score,went_ot,winner,loser
479,30,Croatia,South Korea,5,1,0,Croatia,South Korea
480,31,Italy,China,2,6,0,China,Italy
481,31,Netherlands,Norway,2,9,0,Norway,Netherlands
482,31,Denmark,United States,3,1,0,Denmark,United States
483,31,Belgium,Slovakia,1,4,0,Slovakia,Belgium
484,31,Russia,Czech Republic,6,2,0,Russia,Czech Republic
485,31,Great Britain,France,7,1,0,Great Britain,France
486,31,Switzerland,Austria,4,0,0,Switzerland,Austria
487,31,Hungary,Lithuania,3,0,0,Hungary,Lithuania
488,31,Spain,Ukraine,3,6,0,Ukraine,Spain
489,31,Poland,Kazakhstan,6,1,0,Poland,Kazakhstan
490,31,Sweden,Estonia,4,2,0,Sweden,Estonia
491,31,Finland,Romania,2,3,1,Romania,Finland
492,31,Canada,Belarus,3,4,1,Belarus,Canada
493,31,Japan,South Korea,3,1,0,Japan,South Korea
494,31,Germany,Latvia,1,6,0,Latvia,Germany
495,31,Slovenia,Croatia,5,4,1,Slovenia,Croatia
496,32,China,South Korea,2,3,0,South Korea,China
497,32,Denmark,France,2,3,0,France,Denmark
498,32,Czech Republic,Finland,2,0,0,Czech Republic,Finland
499,32,Canada,Slovakia,1,2,1,Slovakia,Canada
500,32,Switzerland,Germany,5,6,1,Germany,Switzerland
501,32,Slovenia,Lithuania,0,3,0,Lithuania,Slovenia
502,32,Japan,Kazakhstan,2,1,0,Japan,Kazakhstan
503,32,Norway,Spain,8,1,0,Norway,Spain
504,32,Poland,Belgium,3,2,0,Poland,Belgium
505,32,Russia,Estonia,1,2,0,Estonia,Russia
506,32,Great Britain,Belarus,5,0,0,Great Britain,Belarus
507,32,Ukraine,Croatia,2,7,0,Croatia,Ukraine
508,32,Netherlands,Austria,9,5,0,Netherlands,Austria
509,32,Romania,Hungary,6,0,0,Romania,Hungary
510,32,Sweden,Latvia,5,4,0,Sweden,Latvia
511,32,Italy,United States,4,3,0,Italy,United States
512,33,China,Lithuania,5,4,1,China,Lithuania
513,33,Czech Republic,Switzerland,2,6,0,Switzerland,Czech Republic
514,33,Norway,Slovakia,1,3,0,Slovakia,Norway
515,33,Denmark,Sweden,3,2,0,Denmark,Sweden
516,33,Belarus,France,7,6,0,Belarus,France
517,33,Great Britain,Japan,2,1,0,Great Britain,Japan
518,33,Belgium,Spain,3,1,0,Belgium,Spain
519,33,South Korea,Ukraine,4,3,1,South Korea,Ukraine
520,33,Hungary,Poland,3,4,1,Poland,Hungary
521,33,Croatia,Romania,2,1,1,Croatia,Romania
522,33,Germany,Finland,3,2,0,Germany,Finland
523,33,Netherlands,Russia,3,12,0,Russia,Netherlands
524,33,Estonia,Canada,0,4,0,Canada,Estonia
525,33,Kazakhstan,Slovenia,4,5,1,Slovenia,Kazakhstan
526,33,Austria,Italy,1,2,1,Italy,Austria
527,33,Latvia,United States,1,4,0,United States,Latvia
528,34,Finland,Czech Republic,4,2,0,Finland,Czech Republic
529,34,France,Latvia,5,4,0,France,Latvia
530,34,Slovakia,United States,0,1,1,United States,Slovakia
531,34,Italy,Denmark,6,2,0,Italy,Denmark
532,34,Canada,Switzerland,1,4,0,Switzerland,Canada
533,34,China,Croatia,3,2,0,China,Croatia
534,34,Japan,Hungary,2,6,0,Hungary,Japan
535,34,South Korea,Sweden,4,5,1,Sweden,South Korea
536,34,Belgium,Lithuania,3,4,1,Lithuania,Belgium
537,34,Norway,Estonia,5,1,0,Norway,Estonia
538,34,Great Britain,Russia,5,4,0,Great Britain,Russia
539,34,Netherlands,Romania,3,4,1,Romania,Netherlands
540,34,Austria,Belarus,4,1,0,Austria,Belarus
541,34,Slovenia,Spain,1,2,0,Spain,Slovenia
542,34,Ukraine,Kazakhstan,2,1,0,Ukraine,Kazakhstan
543,34,Poland,Germany,2,1,0,Poland,Germany
544,35,Czech Republic,Ukraine,3,5,0,Ukraine,Czech Republic
545,35,France,Hungary,1,2,0,Hungary,France
546,35,Netherlands,Slovakia,2,1,0,Netherlands,Slovakia
547,35,Canada,Denmark,5,1,0,Canada,Denmark
548,35,China,Russia,0,5,0,Russia,China
549,35,Great Britain,Switzerland,4,5,1,Switzerland,Great Britain
550,35,Finland,Sweden,3,4,0,Sweden,Finland
551,35,Japan,Belgium,4,3,0,Japan,Belgium
552,35,United States,Lithuania,3,0,0,United States,Lithuania
553,35,Germany,Belarus,5,0,0,Germany,Belarus
554,35,Spain,Romania,3,2,0,Spain,Romania
555,35,Norway,Poland,4,1,0,Norway,Poland
556,35,South Korea,Estonia,1,5,0,Estonia,South Korea
557,35,Kazakhstan,Austria,2,3,1,Austria,Kazakhstan
558,35,Latvia,Slovenia,6,4,0,Latvia,Slovenia
559,35,Italy,Croatia,2,3,1,Croatia,Italy
560,36,Belarus,Czech Republic,2,8,0,Czech Republic,Belarus
561,36,Hungary,Denmark,3,6,0,Denmark,Hungary
562,36,Netherlands,France,3,7,0,France,Netherlands
563,36,Russia,Slovakia,4,2,0,Russia,Slovakia
564,36,China,Japan,8,2,0,China,Japan
565,36,Sweden,Ukraine,2,0,0,Sweden,Ukraine
566,36,Latvia,Belgium,5,4,0,Latvia,Belgium
567,36,Lithuania,Great Britain,2,5,0,Great Britain,Lithuania
568,36,Finland,Italy,2,1,1,Finland,Italy
569,36,Austria,Canada,3,4,1,Canada,Austria
570,36,Romania,United States,1,5,0,United States,Romania
571,36,Estonia,Kazakhstan,1,0,0,Estonia,Kazakhstan
572,36,Poland,Spain,2,3,1,Spain,Poland
573,36,Switzerland,South Korea,3,2,1,Switzerland,South Korea
574,36,Germany,Norway,1,5,0,Norway,Germany
575,36,Croatia,Slovenia,4,3,0,Croatia,Slovenia
576,37,Czech Republic,Sweden,4,3,1,Czech Republic,Sweden
577,37,Denmark,Great Britain,1,7,0,Great Britain,Denmark
578,37,France,Croatia,3,2,1,France,Croatia
579,37,Slovakia,Italy,5,1,0,Slovakia,Italy
580,37,China,Hungary,3,2,0,China,Hungary
581,37,Belgium,Slovenia,1,0,0,Belgium,Slovenia
582,37,Lithuania,Poland,5,4,1,Lithuania,Poland
583,37,Japan,Ukraine,3,2,0,Japan,Ukraine
584,37,Germany,Russia,3,4,0,Russia,Germany
585,37,Netherlands,Spain,4,3,0,Netherlands,Spain
586,37,Belarus,Finland,0,5,0,Finland,Belarus
587,37,Latvia,Romania,5,4,1,Latvia,Romania
588,37,Canada,United States,4,1,0,Canada,United States
589,37,Austria,Switzerland,4,6,0,Switzerland,Austria
590,37,Estonia,South Korea,5,6,1,South Korea,Estonia
591,37,Kazakhstan,Norway,1,2,1,Norway,Kazakhstan
592,38,Latvia,Czech Republic,0,3,0,Czech Republic,Latvia
593,38,Denmark,Switzerland,3,4,0,Switzerland,Denmark
594,38,France,South Korea,5,3,0,France,South Korea
595,38,Russia,Slovakia,8,2,0,Russia,Slovakia
596,38,Sweden,Norway,1,2,1,Norway,Sweden
597,38,China,Slovenia,5,2,0,China,Slovenia
598,38,Canada,Belgium,5,3,0,Canada,Belgium
599,38,Germany,Lithuania,2,3,1,Lithuania,Germany
600,38,Italy,Ukraine,1,2,0,Ukraine,Italy
601,38,Austria,Great Britain,2,5,0,Great Britain,Austria
602,38,Belarus,Hungary,6,3,0,Belarus,Hungary
603,38,Japan,Finland,2,4,0,Finland,Japan
604,38,Kazakhstan,United States,5,2,0,Kazakhstan,United States
605,38,Romania,Croatia,1,4,0,Croatia,Romania
606,38,Netherlands,Poland,2,3,0,Poland,Netherlands
607,38,Estonia,Spain,3,2,0,Estonia,Spain
608,39,Czech Republic,France,3,4,1,France,Czech Republic
609,39,Slovakia,Netherlands,5,3,0,Slovakia,Netherlands
610,39,Denmark,Norway,1,6,0,Norway,Denmark
611,39,China,Spain,5,3,0,China,Spain
612,39,Belgium,Estonia,4,5,1,Estonia,Belgium
613,39,United States,Ukraine,4,3,1,United States,Ukraine
614,39,Canada,Japan,5,2,0,Canada,Japan
615,39,Hungary,Austria,6,4,0,Hungary,Austria
616,39,Belarus,Poland,1,4,0,Poland,Belarus
617,39,Sweden,Lithuania,3,5,0,Lithuania,Sweden
618,39,Switzerland,Italy,3,1,0,Switzerland,Italy
619,39,Russia,South Korea,2,3,0,South Korea,Russia
620,39,Great Britain,Romania,2,1,0,Great Britain,Romania
621,39,Germany,Kazakhstan,5,2,0,Germany,Kazakhstan
622,39,Croatia,Finland,4,3,1,Croatia,Finland
623,40,France,Czech Republic,5,4,1,France,Czech Republic
624,40,Slovakia,Poland,5,2,0,Slovakia,Poland
625,40,China,Latvia,3,2,0,China,Latvia
626,40,Lithuania,Norway,1,2,0,Norway,Lithuania
627,40,Estonia,Hungary,4,5,1,Hungary,Estonia
628,40,Belgium,Netherlands,2,1,1,Belgium,Netherlands
629,40,Canada,Italy,5,2,0,Canada,Italy
630,40,Croatia,Denmark,4,2,0,Croatia,Denmark
631,40,Belarus,Spain,3,2,0,Belarus,Spain
632,40,Germany,Ukraine,3,2,0,Germany,Ukraine
633,40,Finland,Switzerland,5,4,1,Finland,Switzerland
634,40,Russia,Slovenia,6,4,0,Russia,Slovenia
635,40,Great Britain,Sweden,5,4,1,Great Britain,Sweden
636,40,South Korea,Romania,3,7,0,Romania,South Korea
637,40,Austria,Kazakhstan,2,1,1,Austria,Kazakhstan
638,40,Japan,United States,0,3,0,United States,Japan
639,41,France,Great Britain,4,3,1,France,Great Britain
640,41,Belgium,Czech Republic,4,3,1,Belgium,Czech Republic
641,41,Slovakia,Switzerland,3,2,0,Slovakia,Switzerland
642,41,Romania,China,0,3,0,China,Romania
643,41,Lithuania,Ukraine,0,1,0,Ukraine,Lithuania
644,41,Norway,Hungary,4,3,1,Norway,Hungary
645,41,Canada,Russia,3,4,0,Russia,Canada
646,41,Netherlands,Italy,3,4,0,Italy,Netherlands
647,41,Japan,Denmark,4,3,0,Japan,Denmark
648,41,Poland,Latvia,1,4,0,Latvia,Poland
649,41,Austria,Finland,3,4,0,Finland,Austria
650,41,Slovenia,United States,3,2,0,Slovenia,United States
651,41,Belarus,Sweden,3,2,1,Belarus,Sweden
652,41,Estonia,Germany,4,5,0,Germany,Estonia
653,41,Kazakhstan,Spain,5,2,0,Kazakhstan,Spain
654,42,France,Canada,4,5,1,Canada,France
655,42,Czech Republic,Netherlands,2,4,0,Netherlands,Czech Republic
656,42,Germany,Slovakia,3,7,0,Slovakia,Germany
657,42,Denmark,Norway,4,5,0,Norway,Denmark
658,42,Lithuania,Spain,2,3,1,Spain,Lithuania
659,42,Hungary,Ukraine,5,2,0,Hungary,Ukraine
660,42,China,Poland,2,4,0,Poland,China
661,42,Belgium,South Korea,3,1,0,Belgium,South Korea
662,42,Switzerland,Belarus,5,2,0,Switzerland,Belarus
663,42,Austria,Russia,1,3,0,Russia,Austria
664,42,Japan,Latvia,2,3,1,Latvia,Japan
665,42,Great Britain,Kazakhstan,1,4,0,Kazakhstan,Great Britain
666,42,United States,Croatia,6,5,0,United States,Croatia
667,42,Sweden,Italy,7,6,1,Sweden,Italy
668,42,Romania,Slovenia,0,4,0,Slovenia,Romania
669,43,Canada,Czech Republic,4,1,0,Canada,Czech Republic
670,43,Austria,France,2,3,0,France,Austria
671,43,Russia,Slovakia,6,5,0,Russia,Slovakia
672,43,Norway,Netherlands,0,2,0,Netherlands,Norway
673,43,Germany,Belgium,3,4,0,Belgium,Germany
674,43,Poland,Lithuania,3,4,1,Lithuania,Poland
675,43,Slovenia,Hungary,7,1,0,Slovenia,Hungary
676,43,China,Romania,6,5,1,China,Romania
677,43,Italy,Belarus,2,5,0,Belarus,Italy
678,43,Ukraine,United States,2,3,1,United States,Ukraine
679,43,Great Britain,Spain,7,4,0,Great Britain,Spain
680,43,Denmark,Japan,3,4,1,Japan,Denmark
681,43,Sweden,Croatia,2,4,0,Croatia,Sweden
682,43,Switzerland,Estonia,4,3,0,Switzerland,Estonia
683,43,Finland,Kazakhstan,4,1,0,Finland,Kazakhstan
684,43,Latvia,South Korea,6,7,1,South Korea,Latvia
685,44,France,Germany,3,4,0,Germany,France
686,44,Czech Republic,United States,5,2,0,Czech Republic,United States
687,44,Norway,Slovakia,2,1,0,Norway,Slovakia
688,44,Netherlands,Switzerland,4,5,1,Switzerland,Netherlands
689,44,Hungary,Lithuania,2,1,0,Hungary,Lithuania
690,44,Romania,Canada,3,6,0,Canada,Romania
691,44,Belarus,Belgium,1,2,0,Belgium,Belarus
692,44,Slovenia,China,4,3,0,Slovenia,China
693,44,Denmark,Italy,3,0,0,Denmark,Italy
694,44,Ukraine,Russia,2,1,0,Ukraine,Russia
695,44,Finland,Spain,3,2,0,Finland,Spain
696,44,South Korea,Great Britain,1,4,0,Great Britain,South Korea
697,44,Poland,Japan,2,1,0,Poland,Japan
698,44,Austria,Latvia,2,5,0,Latvia,Austria
699,44,Kazakhstan,Estonia,3,2,0,Kazakhstan,Estonia
700,44,Croatia,Sweden,6,2,0,Croatia,Sweden
701,45,Czech Republic,Latvia,0,3,0,Latvia,Czech Republic
702,45,Belarus,Slovakia,2,6,0,Slovakia,Belarus
703,45,France,Spain,4,7,0,Spain,France
704,45,Norway,Japan,8,2,0,Norway,Japan
705,45,Lithuania,Finland,7,3,0,Lithuania,Finland
706,45,Netherlands,China,5,4,1,Netherlands,China
707,45,Italy,Canada,4,3,1,Italy,Canada
708,45,Ukraine,Switzerland,3,2,0,Ukraine,Switzerland
709,45,Belgium,Croatia,3,2,0,Belgium,Croatia
710,45,Hungary,Slovenia,1,2,0,Slovenia,Hungary
711,45,Russia,Kazakhstan,4,2,0,Russia,Kazakhstan
712,45,Austria,Germany,4,5,1,Germany,Austria
713,45,Poland,United States,4,3,0,Poland,United States
714,45,Great Britain,South Korea,1,3,0,South Korea,Great Britain
715,45,Sweden,Romania,1,6,0,Romania,Sweden
716,46,Czech Republic,Estonia,3,4,1,Estonia,Czech Republic
717,46,United States,Slovakia,1,2,0,Slovakia,United States
718,46,France,Ukraine,3,4,1,Ukraine,France
719,46,Hungary,Japan,4,1,0,Hungary,Japan
720,46,China,Norway,1,2,1,Norway,China
721,46,Lithuania,Germany,3,0,0,Lithuania,Germany
722,46,Belarus,Russia,3,2,1,Belarus,Russia
723,46,Slovenia,Canada,4,2,0,Slovenia,Canada
724,46,Denmark,Spain,1,2,0,Spain,Denmark
725,46,Netherlands,Latvia,1,2,0,Latvia,Netherlands
726,46,Belgium,Poland,2,3,0,Poland,Belgium
727,46,Austria,Great Britain,3,2,1,Austria,Great Britain
728,46,Italy,Switzerland,2,3,0,Switzerland,Italy
729,46,Romania,Croatia,4,1,0,Romania,Croatia
730,46,South Korea,Finland,0,2,0,Finland,South Korea
731,47,Czech Republic,Kazakhstan,3,5,0,Kazakhstan,Czech Republic
732,47,Sweden,France,1,2,0,France,Sweden
733,47,Japan,Slovakia,1,2,1,Slovakia,Japan
734,47,Hungary,Canada,5,6,0,Canada,Hungary
735,47,China,Spain,3,4,0,Spain,China
736,47,Belarus,Denmark,3,0,0,Belarus,Denmark
737,47,Norway,United States,2,5,0,United States,Norway
738,47,Austria,Lithuania,0,1,0,Lithuania,Austria
739,47,Russia,Croatia,3,2,0,Russia,Croatia
740,47,Estonia,Netherlands,4,1,0,Estonia,Netherlands
741,47,Switzerland,Italy,2,3,0,Italy,Switzerland
742,47,Ukraine,Latvia,2,3,0,Latvia,Ukraine
743,47,Finland,Great Britain,7,4,0,Finland,Great Britain
744,47,Romania,Germany,3,2,0,Romania,Germany
745,47,Slovenia,Poland,11,1,0,Slovenia,Poland
746,47,South Korea,Belgium,6,3,0,South Korea,Belgium
747,48,Czech Republic,Italy,1,2,0,Italy,Czech Republic
748,48,Latvia,Slovakia,4,3,0,Latvia,Slovakia
749,48,China,France,2,3,0,France,China
750,48,Finland,Belarus,4,3,1,Finland,Belarus
751,48,Belgium,Japan,3,4,0,Japan,Belgium
752,48,Croatia,Lithuania,3,2,0,Croatia,Lithuania
753,48,Canada,Hungary,2,3,1,Hungary,Canada
754,48,Kazakhstan,Denmark,2,1,0,Kazakhstan,Denmark
755,48,Spain,Slovenia,0,5,0,Slovenia,Spain
756,48,Germany,Sweden,3,4,1,Sweden,Germany
757,48,Austria,Ukraine,4,3,0,Austria,Ukraine
758,48,Russia,Poland,5,2,0,Russia,Poland
759,48,Great Britain,Switzerland,5,1,0,Great Britain,Switzerland
760,48,United States,South Korea,4,3,0,United States,South Korea
761,48,Estonia,Norway,8,2,0,Estonia,Norway
762,48,Netherlands,Romania,4,2,0,Netherlands,Romania
763,49,Czech Republic,Spain,4,5,1,Spain,Czech Republic
764,49,Slovakia,Russia,1,2,0,Russia,Slovakia
765,49,South Korea,France,3,2,1,South Korea,France
766,49,China,Denmark,0,2,0,Denmark,China
767,49,Belarus,Ukraine,3,2,0,Belarus,Ukraine
768,49,Canada,Romania,3,2,1,Canada,Romania
769,49,Finland,Lithuania,1,3,0,Lithuania,Finland
770,49,Estonia,Hungary,1,4,0,Hungary,Estonia
771,49,Italy,Norway,4,5,0,Norway,Italy
772,49,Switzerland,Japan,1,2,1,Japan,Switzerland
773,49,Sweden,Poland,1,2,0,Poland,Sweden
774,49,Kazakhstan,Netherlands,7,2,0,Kazakhstan,Netherlands
775,49,Latvia,Great Britain,4,5,0,Great Britain,Latvia
776,49,United States,Germany,2,1,1,United States,Germany
777,49,Belgium,Croatia,5,1,0,Belgium,Croatia
778,49,Slovenia,Austria,3,1,0,Slovenia,Austria
779,50,Romania,Czech Republic,1,4,0,Czech Republic,Romania
780,50,Great Britain,Slovakia,4,6,0,Slovakia,Great Britain
781,50,France,United States,5,4,1,France,United States
782,50,Croatia,Ukraine,3,2,0,Croatia,Ukraine
783,50,Lithuania,Belgium,4,3,0,Lithuania,Belgium
784,50,Slovenia,Belarus,3,1,0,Slovenia,Belarus
785,50,Norway,Canada,2,5,0,Canada,Norway
786,50,China,Germany,2,1,0,China,Germany
787,50,Netherlands,Spain,4,3,1,Netherlands,Spain
788,50,Denmark,Austria,2,1,1,Denmark,Austria
789,50,Finland,Russia,8,4,0,Finland,Russia
790,50,South Korea,Japan,4,1,0,South Korea,Japan
791,50,Kazakhstan,Hungary,2,1,0,Kazakhstan,Hungary
792,50,Italy,Switzerland,1,4,0,Switzerland,Italy
793,50,Latvia,Sweden,9,3,0,Latvia,Sweden
794,50,Poland,Estonia,1,9,0,Estonia,Poland
795,51,Czech Republic,Sweden,2,5,0,Sweden,Czech Republic
796,51,Slovakia,Kazakhstan,1,2,0,Kazakhstan,Slovakia
797,51,Lithuania,France,0,1,1,France,Lithuania
798,51,China,United States,1,4,0,United States,China
799,51,Japan,Ukraine,1,3,0,Ukraine,Japan
800,51,Belarus,Switzerland,4,5,1,Switzerland,Belarus
801,51,Denmark,Croatia,2,3,1,Croatia,Denmark
802,51,Austria,Canada,6,4,0,Austria,Canada
803,51,Belgium,Norway,4,5,0,Norway,Belgium
804,51,Russia,Germany,1,2,0,Germany,Russia
805,51,Poland,Italy,3,4,1,Italy,Poland
806,51,Hungary,South Korea,4,1,0,Hungary,South Korea
807,51,Spain,Netherlands,6,5,1,Spain,Netherlands
808,51,Romania,Latvia,1,2,0,Latvia,Romania
809,51,Slovenia,Estonia,4,2,0,Slovenia,Estonia
810,51,Great Britain,Finland,4,5,0,Finland,Great Britain
811,52,Sweden,Czech Republic,2,3,0,Czech Republic,Sweden
812,52,France,Switzerland,5,4,1,France,Switzerland
813,52,Denmark,Slovakia,2,1,1,Denmark,Slovakia
814,52,Lithuania,United States,6,1,0,Lithuania,United States
815,52,Estonia,Belarus,3,0,0,Estonia,Belarus
816,52,Ukraine,Austria,4,8,0,Austria,Ukraine
817,52,Japan,Spain,5,1,0,Japan,Spain
818,52,Canada,Great Britain,4,3,1,Canada,Great Britain
819,52,Belgium,Kazakhstan,3,4,1,Kazakhstan,Belgium
820,52,China,Finland,0,3,0,Finland,China
821,52,Croatia,Romania,6,0,0,Croatia,Romania
822,52,Russia,Netherlands,2,0,0,Russia,Netherlands
823,52,Germany,Slovenia,3,4,1,Slovenia,Germany
824,52,Hungary,Latvia,3,4,1,Latvia,Hungary
825,52,Italy,South Korea,8,1,0,Italy,South Korea
826,53,Czech Republic,Poland,4,5,1,Poland,Czech Republic
827,53,Russia,France,0,2,0,France,Russia
828,53,Sweden,Belarus,1,2,1,Belarus,Sweden
829,53,Switzerland,Canada,6,4,0,Switzerland,Canada
830,53,Spain,United States,3,4,1,United States,Spain
831,53,Lithuania,Estonia,0,4,0,Estonia,Lithuania
832,53,Denmark,Finland,1,5,0,Finland,Denmark
833,53,Germany,Japan,5,4,1,Germany,Japan
834,53,Ukraine,South Korea,0,3,0,South Korea,Ukraine
835,53,Kazakhstan,Netherlands,1,2,0,Netherlands,Kazakhstan
836,53,Norway,Belgium,2,1,0,Norway,Belgium
837,53,Croatia,China,4,3,1,Croatia,China
838,53,Austria,Slovakia,1,2,0,Slovakia,Austria
839,53,Romania,Hungary,2,3,1,Hungary,Romania
840,53,Italy,Slovenia,1,6,0,Slovenia,Italy
841,54,Czech Republic,Hungary,9,0,0,Czech Republic,Hungary
842,54,France,Germany,3,2,0,France,Germany
843,54,Italy,Lithuania,2,3,0,Lithuania,Italy
844,54,China,Estonia,3,2,1,China,Estonia
845,54,Belarus,Russia,3,4,1,Russia,Belarus
846,54,Sweden,United States,1,6,0,United States,Sweden
847,54,Finland,Norway,4,3,1,Finland,Norway
848,54,Poland,Canada,3,2,1,Poland,Canada
849,54,Latvia,Ukraine,5,4,0,Latvia,Ukraine
850,54,South Korea,Japan,4,5,0,Japan,South Korea
851,54,Belgium,Switzerland,3,0,0,Belgium,Switzerland
852,54,Great Britain,Netherlands,5,4,0,Great Britain,Netherlands
853,54,Croatia,Slovakia,5,4,0,Croatia,Slovakia
854,54,Spain,Austria,3,2,0,Spain,Austria
855,54,Slovenia,Romania,4,5,0,Romania,Slovenia
856,54,Denmark,Kazakhstan,2,3,0,Kazakhstan,Denmark
857,55,Czech Republic,Austria,4,5,0,Austria,Czech Republic
858,55,Croatia,France,5,3,0,Croatia,France
859,55,Belarus,Germany,3,2,0,Belarus,Germany
860,55,Estonia,Lithuania,3,1,0,Estonia,Lithuania
861,55,United States,Denmark,5,3,0,United States,Denmark
862,55,Russia,Ukraine,4,3,1,Russia,Ukraine
863,55,Slovenia,Sweden,2,3,0,Sweden,Slovenia
864,55,Norway,Finland,7,0,0,Norway,Finland
865,55,Hungary,Kazakhstan,5,3,0,Hungary,Kazakhstan
866,55,Italy,Netherlands,3,4,1,Netherlands,Italy
867,55,South Korea,China,0,1,0,China,South Korea
868,55,Spain,Japan,6,5,0,Spain,Japan
869,55,Latvia,Switzerland,6,5,1,Latvia,Switzerland
870,55,Slovakia,Great Britain,0,1,0,Great Britain,Slovakia
871,55,Poland,Romania,3,0,0,Poland,Romania
872,56,Canada,Czech Republic,5,6,1,Czech Republic,Canada
873,56,France,Russia,5,4,1,France,Russia
874,56,Belarus,Lithuania,0,1,0,Lithuania,Belarus
875,56,Estonia,Ukraine,3,2,1,Estonia,Ukraine
876,56,United States,Hungary,3,5,0,Hungary,United States
877,56,Germany,Austria,2,3,1,Austria,Germany
878,56,Sweden,China,2,1,0,Sweden,China
879,56,Slovakia,Finland,0,9,0,Finland,Slovakia
880,56,Switzerland,Netherlands,8,2,0,Switzerland,Netherlands
881,56,Croatia,Japan,4,2,0,Croatia,Japan
882,56,Latvia,Denmark,2,1,0,Latvia,Denmark
883,56,Norway,Great Britain,4,3,0,Norway,Great Britain
884,56,Romania,South Korea,4,5,0,South Korea,Romania
885,56,Slovenia,Belgium,4,5,0,Belgium,Slovenia
886,56,Kazakhstan,Poland,1,2,0,Poland,Kazakhstan
887,56,Italy,Spain,3,1,0,Italy,Spain
888,57,Czech Republic,Italy,7,0,0,Czech Republic,Italy
889,57,Canada,France,3,4,1,France,Canada
890,57,Lithuania,Poland,1,2,1,Poland,Lithuania
891,57,Ukraine,Estonia,8,2,0,Ukraine,Estonia
892,57,United States,Belarus,5,1,0,United States,Belarus
893,57,Belgium,Sweden,1,2,0,Sweden,Belgium
894,57,Germany,Switzerland,3,1,0,Germany,Switzerland
895,57,Kazakhstan,Russia,5,6,1,Russia,Kazakhstan
896,57,Denmark,China,5,6,1,China,Denmark
897,57,Slovakia,Hungary,5,0,0,Slovakia,Hungary
898,57,Japan,Norway,4,3,1,Japan,Norway
899,57,Romania,Spain,5,0,0,Romania,Spain
900,57,Croatia,Great Britain,1,8,0,Great Britain,Croatia
901,57,Slovenia,South Korea,5,4,0,Slovenia,South Korea
902,57,Latvia,Austria,1,5,0,Austria,Latvia
903,58,Czech Republic,Russia,1,0,0,Czech Republic,Russia
904,58,France,Finland,0,4,0,Finland,France
905,58,China,Estonia,4,5,1,Estonia,China
906,58,Spain,Ukraine,2,4,0,Ukraine,Spain
907,58,Belarus,Great Britain,1,3,0,Great Britain,Belarus
908,58,Austria,Germany,3,1,0,Austria,Germany
909,58,Hungary,Slovenia,3,5,0,Slovenia,Hungary
910,58,Belgium,Netherlands,4,1,0,Belgium,Netherlands
911,58,Poland,Denmark,3,4,0,Denmark,Poland
912,58,Japan,Latvia,4,0,0,Japan,Latvia
913,58,United States,Canada,6,2,0,United States,Canada
914,58,Kazakhstan,Lithuania,0,6,0,Lithuania,Kazakhstan
915,58,Italy,Slovakia,4,3,0,Italy,Slovakia
916,58,Sweden,Switzerland,3,2,0,Sweden,Switzerland
917,58,Croatia,Norway,4,3,0,Croatia,Norway
918,58,Romania,South Korea,2,1,0,Romania,South Korea
919,59,United States,Czech Republic,10,5,0,United States,Czech Republic
920,59,Russia,Sweden,4,1,0,Russia,Sweden
921,59,Ukraine,China,3,2,0,Ukraine,China
922,59,Japan,France,1,2,0,France,Japan
923,59,Belarus,Finland,3,4,1,Finland,Belarus
924,59,Belgium,Hungary,4,2,0,Belgium,Hungary
925,59,Slovakia,Germany,5,3,0,Slovakia,Germany
926,59,Great Britain,Norway,3,0,0,Great Britain,Norway
927,59,Estonia,Austria,3,2,1,Estonia,Austria
928,59,Latvia,Spain,4,5,0,Spain,Latvia
929,59,Netherlands,Poland,10,1,0,Netherlands,Poland
930,59,Canada,Croatia,2,9,0,Croatia,Canada
931,59,Lithuania,Kazakhstan,2,3,1,Kazakhstan,Lithuania
932,59,South Korea,Denmark,6,7,1,Denmark,South Korea
933,59,Romania,Italy,2,4,0,Italy,Romania
934,59,Switzerland,Slovenia,4,6,0,Slovenia,Switzerland
935,60,Czech Republic,Slovakia,3,2,0,Czech Republic,Slovakia
936,60,France,Poland,2,1,0,France,Poland
937,60,Lithuania,Hungary,5,0,0,Lithuania,Hungary
938,60,Finland,Italy,5,4,0,Finland,Italy
939,60,Japan,Spain,2,3,0,Spain,Japan
940,60,Switzerland,Russia,3,2,0,Switzerland,Russia
941,60,Belarus,Denmark,2,8,0,Denmark,Belarus
942,60,Croatia,Belgium,2,1,0,Croatia,Belgium
943,60,Netherlands,Ukraine,5,4,0,Netherlands,Ukraine
944,60,Great Britain,China,2,1,1,Great Britain,China
945,60,South Korea,Canada,5,4,1,South Korea,Canada
946,60,Romania,Austria,3,1,0,Romania,Austria
947,60,Norway,Latvia,1,5,0,Latvia,Norway
948,60,Germany,Estonia,3,4,0,Estonia,Germany
949,60,Kazakhstan,Slovenia,5,4,1,Kazakhstan,Slovenia
950,61,Czech Republic,Norway,3,6,0,Norway,Czech Republic
951,61,Great Britain,Hungary,2,5,0,Hungary,Great Britain
952,61,Russia,China,2,0,0,Russia,China
953,61,Canada,Finland,1,2,1,Finland,Canada
954,61,Ukraine,Slovakia,3,2,1,Ukraine,Slovakia
955,61,Latvia,Japan,9,4,0,Latvia,Japan
956,61,Belarus,Austria,3,2,1,Belarus,Austria
957,61,Belgium,France,2,3,1,France,Belgium
958,61,Germany,Denmark,4,6,0,Denmark,Germany
