game_id,week,home_team,away_team,home_line_type,home_pairing_type,away_line_type,away_pairing_type,went_ot,toi,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
138,10,West Zachary,West Susanchester,top,secondary,top,secondary,0,56.6,1,1,0.1296,0.112,0.1296,0.112,0,1,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,top,secondary,secondary,secondary,0,146.93,0,2,0.0,0.1917,0.0,0.0977,0,0,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,secondary,secondary,secondary,top,0,320.59,1,4,0.1162,0.3884,0.1162,0.104,0,1,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,secondary,secondary,top,top,0,102.11,2,1,0.2895,0.122,0.1761,0.122,1,0,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,secondary,secondary,top,secondary,0,141.18,0,1,0.0,0.12,0.0,0.12,0,0,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,PP,PP,PK,PK,0,616.55,12,0,2.0506,0.0,0.192,0.0,1,0,1,6,6,1,2,12
138,10,West Zachary,West Susanchester,top,top,top,secondary,0,34.28,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,top,secondary,secondary,top,0,169.65,2,1,0.2313,0.1102,0.1203,0.1102,0,0,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,secondary,top,top,secondary,0,189.84,2,3,0.2504,0.336,0.1252,0.1172,0,1,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,secondary,top,top,top,0,18.24,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
138,10,West Zachary,West Susanchester,PK,PK,PP,PP,0,240.0,2,0,0.1838,0.0,0.1002,0.0,0,0,2,1,1,2,4,2
139,10,Port Kristieberg,South Lauren,top,top,top,top,1,58.65,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,top,secondary,top,top,1,73.33,1,0,0.0591,0.0,0.0591,0.0,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,top,secondary,top,secondary,1,182.35,0,1,0.0,0.1057,0.0,0.1057,0,1,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,secondary,secondary,top,secondary,1,243.5,1,2,0.0648,0.2329,0.0648,0.1234,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,secondary,secondary,secondary,secondary,1,840.96,10,4,1.0656,0.4607,0.1388,0.1621,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,secondary,top,secondary,secondary,1,251.25,1,3,0.0996,0.2484,0.0996,0.0904,1,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,secondary,top,secondary,top,1,374.2,0,1,0.0,0.0985,0.0,0.0985,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,secondary,secondary,secondary,top,1,315.65,3,3,0.228,0.3302,0.083,0.1129,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,secondary,secondary,top,top,1,18.33,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,PP,PP,PK,PK,1,608.41,10,3,1.5491,0.2072,0.2357,0.0713,2,1,1,8,8,1,2,16
139,10,Port Kristieberg,South Lauren,top,secondary,secondary,top,1,91.43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,top,secondary,secondary,secondary,1,359.07,3,1,0.3875,0.081,0.1392,0.081,0,1,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,top,top,secondary,secondary,1,6.51,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,top,top,top,secondary,1,57.17,1,0,0.1076,0.0,0.1076,0.0,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,secondary,top,top,secondary,1,143.52,3,0,0.2656,0.0,0.0885,0.0,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,PK,PK,PP,PP,1,567.3,0,5,0.0,0.9012,0.0,0.2187,0,1,7,0,0,7,14,0
139,10,Port Kristieberg,South Lauren,secondary,top,top,top,1,91.31,0,1,0.0,0.0941,0.0,0.0941,0,0,0,0,0,0,0,0
139,10,Port Kristieberg,South Lauren,top,top,secondary,top,1,40.19,1,0,0.118,0.0,0.118,0.0,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,top,top,top,top,0,64.5,2,0,0.164,0.0,0.082,0.0,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,top,top,top,0,109.73,2,2,0.1279,0.2535,0.064,0.1267,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,top,top,secondary,0,42.15,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,top,secondary,secondary,0,228.84,1,1,0.0879,0.0826,0.0879,0.0826,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,secondary,secondary,secondary,0,769.03,9,7,1.0775,0.6944,0.1549,0.1251,0,1,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,secondary,secondary,top,0,248.65,4,0,0.424,0.0,0.1188,0.0,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,top,secondary,top,0,294.58,2,1,0.2013,0.0894,0.1034,0.0894,1,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,top,top,top,secondary,0,30.74,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,top,secondary,top,secondary,0,28.22,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,secondary,top,secondary,0,331.33,1,4,0.0765,0.467,0.0765,0.1465,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,PP,PP,PK,PK,0,813.75,17,2,2.6579,0.1974,0.1798,0.1468,3,0,1,7,7,1,2,14
140,10,North Connorchester,North Brianside,top,secondary,secondary,secondary,0,266.56,1,2,0.1171,0.2788,0.1171,0.1394,0,1,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,secondary,secondary,top,top,0,93.12,1,1,0.0614,0.1248,0.0614,0.1248,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,PK,PK,PP,PP,0,120.0,1,0,0.0867,0.0,0.0867,0.0,0,0,1,0,0,1,2,0
140,10,North Connorchester,North Brianside,top,secondary,secondary,top,0,40.65,0,1,0.0,0.0998,0.0,0.0998,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,top,top,secondary,top,0,65.04,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
140,10,North Connorchester,North Brianside,top,top,secondary,secondary,0,53.1,0,1,0.0,0.0577,0.0,0.0577,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,top,top,top,top,0,44.01,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,top,secondary,top,top,0,15.99,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,secondary,secondary,top,top,0,96.41,0,1,0.0,0.0835,0.0,0.0835,0,1,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,secondary,secondary,secondary,top,0,295.55,2,1,0.2213,0.0768,0.1124,0.0768,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,secondary,secondary,secondary,secondary,0,608.52,5,2,0.4529,0.1618,0.1056,0.0839,4,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,PP,PP,PK,PK,0,480.0,3,3,0.4804,0.1666,0.1623,0.0678,0,0,1,5,5,1,2,10
141,10,North Susanberg,Jeffreyville,secondary,secondary,top,secondary,0,346.4,5,3,0.377,0.229,0.0796,0.0846,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,secondary,top,secondary,top,0,158.08,3,1,0.2902,0.0996,0.0973,0.0996,1,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,top,top,secondary,top,0,111.87,0,1,0.0,0.0907,0.0,0.0907,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,top,secondary,secondary,top,0,155.64,1,0,0.1251,0.0,0.1251,0.0,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,top,secondary,secondary,secondary,0,243.14,2,2,0.1837,0.2211,0.0943,0.1465,0,1,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,secondary,top,secondary,secondary,0,385.37,4,5,0.4128,0.5268,0.1653,0.1449,0,1,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,secondary,top,top,secondary,0,184.43,2,0,0.1713,0.0,0.0884,0.0,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,secondary,top,top,top,0,9.29,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,top,top,secondary,secondary,0,101.94,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
141,10,North Susanberg,Jeffreyville,PK,PK,PP,PP,0,360.0,0,3,0.0,0.38,0.0,0.1371,0,1,4,2,2,4,8,4
141,10,North Susanberg,Jeffreyville,top,secondary,top,secondary,0,3.36,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,top,top,top,top,1,35.28,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,top,top,top,1,92.93,0,3,0.0,0.3444,0.0,0.1167,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,top,secondary,top,1,176.37,2,0,0.1714,0.0,0.0894,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,top,secondary,secondary,1,378.01,2,2,0.1441,0.1955,0.0753,0.098,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,secondary,secondary,secondary,1,731.64,4,5,0.3579,0.5679,0.1403,0.126,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,secondary,secondary,top,1,348.9,2,3,0.168,0.3499,0.0906,0.1205,0,2,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,top,top,secondary,top,1,115.27,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,top,top,secondary,secondary,1,159.13,0,1,0.0,0.0719,0.0,0.0719,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,top,top,top,secondary,1,44.14,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,top,top,secondary,1,88.48,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,secondary,top,secondary,1,378.7,0,3,0.0,0.3674,0.0,0.1264,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,top,secondary,secondary,secondary,1,317.98,2,3,0.1773,0.3127,0.0887,0.1491,0,1,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,secondary,secondary,top,top,1,113.62,3,0,0.2814,0.0,0.101,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,top,secondary,secondary,top,1,76.08,1,0,0.0882,0.0,0.0882,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,PK,PK,PP,PP,1,360.0,2,4,0.1709,0.8282,0.0981,0.2279,0,0,5,1,1,5,10,2
142,10,West Kimfurt,Barnesburgh,PP,PP,PK,PK,1,640.27,11,2,1.6057,0.1743,0.1608,0.0993,4,0,1,7,7,1,2,16
142,10,West Kimfurt,Barnesburgh,top,secondary,top,top,1,17.66,1,0,0.0987,0.0,0.0987,0.0,0,0,0,0,0,0,0,0
142,10,West Kimfurt,Barnesburgh,top,secondary,top,secondary,1,43.38,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,top,top,top,top,0,41.37,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,top,top,top,secondary,0,124.48,1,2,0.098,0.1356,0.098,0.0678,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,top,top,secondary,secondary,0,103.58,1,1,0.1379,0.0638,0.1379,0.0638,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,secondary,top,secondary,secondary,0,372.28,0,2,0.0,0.1175,0.0,0.0588,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,secondary,secondary,secondary,secondary,0,694.55,8,8,0.713,0.6699,0.1138,0.0962,0,1,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,secondary,secondary,secondary,top,0,490.23,1,5,0.0931,0.4175,0.0931,0.0955,0,3,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,secondary,top,secondary,top,0,125.87,1,1,0.109,0.0843,0.109,0.0843,1,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,top,secondary,secondary,secondary,0,312.23,1,0,0.1374,0.0,0.1374,0.0,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,top,secondary,top,secondary,0,150.03,0,1,0.0,0.0798,0.0,0.0798,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,secondary,secondary,top,secondary,0,158.76,0,3,0.0,0.2431,0.0,0.0881,0,1,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,secondary,top,top,secondary,0,178.32,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,top,secondary,secondary,top,0,153.31,0,1,0.0,0.0707,0.0,0.0707,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,secondary,secondary,top,top,0,114.82,0,1,0.0,0.0924,0.0,0.0924,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,top,top,secondary,top,0,26.23,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
143,10,East Sarahhaven,Port David,PP,PP,PK,PK,0,240.0,2,0,0.332,0.0,0.1746,0.0,1,0,0,2,2,0,0,4
143,10,East Sarahhaven,Port David,PK,PK,PP,PP,0,276.66,5,5,0.3663,0.6081,0.074,0.1261,0,0,3,2,2,3,6,4
143,10,East Sarahhaven,Port David,top,secondary,top,top,0,37.26,0,1,0.0,0.0814,0.0,0.0814,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,top,top,top,top,0,37.13,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,top,top,secondary,top,0,12.75,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,secondary,top,secondary,top,0,61.33,1,0,0.1018,0.0,0.1018,0.0,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,secondary,secondary,secondary,top,0,511.39,3,3,0.3127,0.3524,0.1129,0.1277,2,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,secondary,secondary,secondary,secondary,0,512.35,4,4,0.3958,0.4091,0.1154,0.1087,0,1,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,secondary,top,top,top,0,7.82,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,secondary,top,top,secondary,0,169.12,0,3,0.0,0.4242,0.0,0.1438,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,PP,PP,PK,PK,0,521.98,4,0,0.5404,0.0,0.1567,0.0,1,0,1,7,7,1,2,16
144,10,Jordanland,Nelsonhaven,secondary,top,secondary,secondary,0,325.41,4,3,0.4408,0.3641,0.1223,0.1334,1,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,top,top,secondary,secondary,0,151.49,2,0,0.1591,0.0,0.0795,0.0,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,top,secondary,secondary,secondary,0,143.25,0,1,0.0,0.1136,0.0,0.1136,0,1,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,secondary,secondary,top,secondary,0,143.52,1,1,0.0746,0.1341,0.0746,0.1341,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,PK,PK,PP,PP,0,558.02,1,6,0.1414,1.0142,0.1414,0.1891,0,0,5,0,0,5,10,0
144,10,Jordanland,Nelsonhaven,top,secondary,top,secondary,0,37.64,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,top,secondary,secondary,top,0,142.89,2,1,0.1551,0.1277,0.0849,0.1277,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,top,secondary,top,top,0,21.05,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,secondary,secondary,top,top,0,132.19,1,3,0.0721,0.4961,0.0721,0.1654,0,0,0,0,0,0,0,0
144,10,Jordanland,Nelsonhaven,top,top,top,secondary,0,110.67,3,0,0.2232,0.0,0.0744,0.0,1,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,top,top,top,top,0,61.77,2,1,0.0954,0.0236,0.0477,0.0236,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,secondary,top,top,top,0,52.11,3,0,0.2278,0.0,0.0759,0.0,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,secondary,secondary,top,top,0,192.55,1,2,0.0599,0.2105,0.0599,0.1285,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,secondary,secondary,secondary,top,0,232.04,2,3,0.2358,0.3694,0.1179,0.1938,1,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,secondary,secondary,secondary,secondary,0,540.78,5,6,0.5461,0.4947,0.1133,0.1016,1,1,0,0,0,0,0,0
145,10,Davistown,Pennytown,secondary,top,secondary,secondary,0,338.4,6,2,0.6625,0.1538,0.2409,0.0986,2,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,secondary,top,secondary,top,0,225.29,1,2,0.1415,0.1354,0.1415,0.0677,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,top,top,secondary,top,0,139.18,1,1,0.1492,0.0226,0.1492,0.0226,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,top,secondary,secondary,top,0,141.7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,top,secondary,secondary,secondary,0,173.59,1,4,0.1018,0.4886,0.1018,0.1222,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,top,secondary,top,secondary,0,99.36,1,1,0.0491,0.0365,0.0491,0.0365,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,secondary,secondary,top,secondary,0,163.51,1,1,0.0902,0.0696,0.0902,0.0696,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,PP,PP,PK,PK,0,434.62,4,0,0.6426,0.0,0.2154,0.0,1,0,2,8,8,2,4,16
145,10,Davistown,Pennytown,secondary,top,top,secondary,0,147.19,1,0,0.0504,0.0,0.0504,0.0,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,PK,PK,PP,PP,0,562.35,3,8,0.2158,1.0075,0.1022,0.1873,0,1,6,1,1,6,12,2
145,10,Davistown,Pennytown,top,top,secondary,secondary,0,7.24,0,1,0.0,0.0532,0.0,0.0532,0,0,0,0,0,0,0,0
145,10,Davistown,Pennytown,top,secondary,top,top,0,88.31,1,1,0.0565,0.0369,0.0565,0.0369,0,1,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,top,top,top,top,1,47.43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,PP,PP,PK,PK,1,531.52,6,1,1.0825,0.1288,0.2369,0.1288,0,0,1,7,7,1,2,14
146,10,Jamesmouth,North Chelseamouth,secondary,secondary,secondary,secondary,1,577.76,3,8,0.401,0.822,0.1339,0.1148,0,1,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,PK,PK,PP,PP,1,553.72,4,5,0.4882,0.8059,0.1844,0.1763,1,0,7,1,1,7,14,2
146,10,Jamesmouth,North Chelseamouth,top,top,secondary,top,1,92.27,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,secondary,top,secondary,top,1,168.33,1,1,0.11,0.098,0.11,0.098,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,secondary,secondary,secondary,top,1,365.69,3,3,0.3838,0.359,0.1388,0.1242,0,2,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,secondary,secondary,top,secondary,1,122.86,2,0,0.2233,0.0,0.1129,0.0,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,secondary,top,secondary,secondary,1,387.4,2,4,0.2704,0.3607,0.1388,0.1054,0,1,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,top,top,secondary,secondary,1,114.74,1,0,0.1058,0.0,0.1058,0.0,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,secondary,secondary,top,top,1,237.67,1,1,0.0879,0.1375,0.0879,0.1375,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,top,secondary,secondary,secondary,1,219.01,3,2,0.3663,0.1452,0.1289,0.0767,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,secondary,top,top,top,1,15.28,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,top,secondary,top,top,1,8.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,top,secondary,top,secondary,1,106.22,1,0,0.2051,0.0,0.2051,0.0,0,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,top,secondary,secondary,top,1,78.77,1,1,0.132,0.074,0.132,0.074,1,0,0,0,0,0,0,0
146,10,Jamesmouth,North Chelseamouth,secondary,top,top,secondary,1,278.82,2,2,0.2022,0.2394,0.1123,0.1284,1,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,top,top,top,top,0,44.21,1,1,0.087,0.0556,0.087,0.0556,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,secondary,top,top,top,0,75.06,2,0,0.1378,0.0,0.0689,0.0,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,secondary,top,top,secondary,0,164.05,0,1,0.0,0.0585,0.0,0.0585,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,secondary,secondary,top,secondary,0,273.15,1,4,0.0997,0.2982,0.0997,0.0793,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,secondary,secondary,secondary,secondary,0,887.57,5,11,0.6485,0.8705,0.1353,0.1333,0,2,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,secondary,secondary,secondary,top,0,249.84,1,4,0.0885,0.2993,0.0885,0.0796,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,secondary,top,secondary,top,0,315.57,3,2,0.219,0.1505,0.0834,0.0753,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,top,top,secondary,top,0,106.39,1,1,0.1005,0.0378,0.1005,0.0378,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,top,top,top,secondary,0,20.22,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,top,secondary,top,secondary,0,103.89,0,2,0.0,0.1291,0.0,0.0694,0,1,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,PP,PP,PK,PK,0,240.0,0,3,0.0,0.1922,0.0,0.0923,0,1,1,2,2,1,2,4
147,10,Lake David,South Kelseyton,secondary,top,secondary,secondary,0,168.52,0,3,0.0,0.1588,0.0,0.0774,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,top,top,secondary,secondary,0,124.47,1,0,0.1219,0.0,0.1219,0.0,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,top,secondary,secondary,secondary,0,312.16,1,2,0.1271,0.1257,0.1271,0.0723,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,top,secondary,top,top,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,secondary,secondary,top,top,0,132.59,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
147,10,Lake David,South Kelseyton,PK,PK,PP,PP,0,298.44,1,0,0.0711,0.0,0.0711,0.0,0,0,3,0,0,3,6,0
147,10,Lake David,South Kelseyton,top,secondary,secondary,top,0,83.82,0,1,0.0,0.0493,0.0,0.0493,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,top,top,top,top,0,59.63,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,secondary,top,top,top,0,107.47,1,2,0.0623,0.1228,0.0623,0.0614,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,PK,PK,PP,PP,0,614.07,2,10,0.1551,1.7469,0.0794,0.184,0,3,9,1,1,9,18,2
148,10,Lake Shaunfort,South Samuelberg,top,secondary,secondary,secondary,0,154.74,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,secondary,top,secondary,top,0,141.34,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,secondary,top,secondary,secondary,0,341.77,4,1,0.3034,0.1802,0.0875,0.1802,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,secondary,secondary,secondary,secondary,0,605.12,4,1,0.3074,0.1139,0.0905,0.1139,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,top,top,secondary,secondary,0,151.1,2,4,0.2199,0.4572,0.1423,0.1203,0,2,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,top,top,secondary,top,0,131.39,2,2,0.2498,0.1401,0.1343,0.0732,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,secondary,top,top,secondary,0,92.82,0,1,0.0,0.1061,0.0,0.1061,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,secondary,secondary,top,secondary,0,295.19,1,1,0.0539,0.1069,0.0539,0.1069,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,secondary,secondary,secondary,top,0,323.47,3,4,0.2381,0.1906,0.1134,0.0477,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,top,top,top,secondary,0,48.36,2,0,0.2416,0.0,0.1208,0.0,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,top,secondary,top,secondary,0,30.71,2,1,0.1095,0.1095,0.056,0.1095,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,PP,PP,PK,PK,0,273.12,2,2,0.2761,0.1715,0.1411,0.1091,0,1,0,3,3,0,0,6
148,10,Lake Shaunfort,South Samuelberg,secondary,secondary,top,top,0,125.42,2,0,0.1584,0.0,0.115,0.0,0,0,0,0,0,0,0,0
148,10,Lake Shaunfort,South Samuelberg,top,secondary,secondary,top,0,88.88,1,0,0.115,0.0,0.115,0.0,0,0,0,0,0,0,0,0
